3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0
0.015765335308776763	0.018491752783848698	0.022377507654350755	0.02801913801879492	0.03547682020431281	0.04647384316455672	0.06139955199911601	0.08230780043629458	0.10880283465878594	0.1423192499287821	0.17952387498558434
0.03149655347866802	0.03692641809678743	0.044536864121640464	0.05508705973592526	0.06906214327951313	0.08864812993392339	0.11383909617522091	0.14562463930334313	0.182707338600386	0.22337708137741757	0.26407496502248934
0.04715962238794169	0.0551188037049177	0.06628208071841715	0.08112273788374072	0.10057356025127288	0.12649166387685715	0.15803534966593108	0.19501381362457584	0.2352493221303654	0.2761384532480806	0.3158521322264377
0.06257631192562264	0.0730976294287518	0.08734157165513609	0.10616215617279535	0.13001523285211464	0.16041036297048822	0.1955262135635472	0.23463458598702208	0.2750211923502858	0.31460492453648203	0.3528463948797828
0.07781753662028734	0.0907707922060554	0.10776060725687561	0.12982261798107772	0.15735193391946567	0.19068192171884601	0.22747506904962253	0.26720533647814987	0.3069403601124631	0.3451406050439485	0.3817819978207894
0.09281290405298868	0.10805600951917733	0.1276701020577145	0.15240240457828128	0.18253210521193639	0.21778579558100603	0.25542991171154694	0.2948918327903959	0.3335077923809886	0.37052876684208785	0.4058885905234392
0.10776079460216467	0.12492073100501896	0.14685611163812387	0.17375916667846944	0.20583161810808714	0.24216483038659736	0.2799002764193308	0.31897356515927766	0.3564754696015667	0.39227079844310536	0.42656586818770986
0.1224585909749661	0.14136287544195686	0.16538776522102994	0.19397867405455124	0.2275443033858846	0.2643189715917351	0.3019009765230074	0.340320083617494	0.37671894566791647	0.41159802637410225	0.4447432035627359
0.13690961074715885	0.15738211921272519	0.18321957163059283	0.2131258884888787	0.24763957605440692	0.2847509513313332	0.3218612510002534	0.3594924528605768	0.3949310057468625	0.4288274045908766	0.46093945646281403
0.15107352511642427	0.17299508783534212	0.20034219844600687	0.23131325973145744	0.26647262592929477	0.30352459781384855	0.34006344217005613	0.3769059539569466	0.41135657505824225	0.4444748663771969	0.47569013418735556
